x			u(x)			v(x)			w(x)			error(u,v)
0.8316831683		0.1681102212		0.1679729570		0.1679729570		-3.088036832
0.8415841584		0.1582327163		0.1581035172		0.1581035172		-3.088036832
0.8514851485		0.1483530400		0.1482319078		0.1482319078		-3.088036832
0.8613861386		0.1384713968		0.1383583331		0.1383583331		-3.088036832
0.8712871287		0.1285879723		0.1284829785		0.1284829785		-3.088036832
0.8811881188		0.1187029343		0.1186060118		0.1186060118		-3.088036832
0.8910891089		0.1088164349		0.1087275849		0.1087275849		-3.088036832
0.9009900990		0.09892861192		0.09884783541		0.09884783541		-3.088036832
0.9108910891		0.08903959010		0.08896688810		0.08896688810		-3.088036832
0.9207920792		0.07914948244		0.07908485585		0.07908485585		-3.088036832
0.9306930693		0.06925839130		0.06920184092		0.06920184092		-3.088036832
0.9405940594		0.05936640941		0.05931793595		0.05931793595		-3.088036832
0.9504950495		0.04947362071		0.04943322485		0.04943322485		-3.088036832
0.9603960396		0.03958010127		0.03954778360		0.03954778360		-3.088036832
0.9702970297		0.02968591998		0.02966168104		0.02966168104		-3.088036832
0.9801980198		0.01979113922		0.01977497949		0.01977497949		-3.088036832
0.9900990099		0.009895815496		0.009887735433		0.009887735433		-3.088036832
